Solver,Time,Hypervolume,Standard Deviation
nsga2,0.0818351702,0.51619624,0.1266048126696209
nsga2,0.20025549933333334,0.5210149933333333,0.12492189100804871
nsga2,0.29433636533333335,0.5248860066666666,0.1234477718831166
nsga2,0.43974215466666666,0.53087328,0.12080777305540251
nsga2,0.6329634493333334,0.53469872,0.11898626213472527
nsga2,0.8777303273333333,0.5401200333333334,0.11628554148876141
nsga2,1.2046622066666666,0.5446861866666667,0.11390014056383585
nsga2,1.6265841533333334,0.5515655066666667,0.11124650953038745
nsga2,2.1777365933333335,0.5605964333333333,0.10840503953078022
nsga2,2.90058148,0.5740064733333333,0.10538187103380986
nsga2,3.847095,0.59172376,0.10322086701082056
nsga2,5.084405933333334,0.6130074666666666,0.10142220183855584
nsga2,6.713556333333333,0.63520566,0.10071518763809947
nsga2,8.8613286,0.6563455733333333,0.09888138404103385
nsga2,11.704095,0.67536432,0.09570624290784012
nsga2,15.451158733333333,0.6934479533333333,0.09194687972314945
nsga2,20.42594933333333,0.7103665533333333,0.08777096146966386
nsga2,27.039093333333334,0.7266040933333333,0.08324621964944785
nsga2,35.82725933333333,0.7421701733333333,0.07972022896966909
nsga2,47.54012866666667,0.75717476,0.07527763917414844
nsga2,63.19911066666667,0.7707414666666667,0.07149479581010362
nsga2,84.18278266666667,0.7840775133333333,0.06813135474315336
nsga2,112.347292,0.7976303466666667,0.06429958566912618
nsga2,150.23449333333332,0.8100787933333333,0.06160232926840163
nsga2,201.34862666666666,0.8227547866666667,0.05837959164800436
nsga2,270.4606933333333,0.83538788,0.05510051959217613
nsga2,364.09435333333334,0.8481354533333333,0.05257191111786841
nsga2,491.2563133333333,0.8608079066666666,0.0501540741261796
nsga2,664.3130066666666,0.873431,0.04750755199534706
nsga2,900.0742866666667,0.8861339066666667,0.0452973867864638
nspso,0.08088459326666667,0.51619624,0.1266048126696209
nspso,0.17266771466666667,0.5205022333333333,0.12434285369784512
nspso,0.24880152733333333,0.5236653133333333,0.12374427456432681
nspso,0.38089740866666666,0.52654532,0.12308576629546249
nspso,0.5313713426666666,0.5291070066666667,0.12200724253315284
nspso,0.74186956,0.5316564466666667,0.12098778571945101
nspso,1.0181236733333334,0.5340280933333333,0.12036366249540044
nspso,1.3860962133333334,0.53656782,0.11915725785813215
nspso,1.8685781933333334,0.53871484,0.11801400171502117
nspso,2.5046457933333333,0.5409675333333334,0.11696823710778456
nspso,3.3479351266666666,0.5442250533333334,0.11545504797523397
nspso,4.469041533333333,0.5483837666666667,0.11332449503384842
nspso,5.9577516,0.5550089333333333,0.11058470170181202
nspso,7.938479,0.5625586333333333,0.10731648140692389
nspso,10.579916133333333,0.5705518533333334,0.10468160138224625
nspso,14.1096256,0.5787605466666667,0.1020362271790468
nspso,18.824164333333332,0.5868928466666666,0.09998637296727403
nspso,25.139709333333332,0.5958754866666667,0.0962544661270627
nspso,33.609256,0.6050576666666667,0.09408483367561074
nspso,44.986114666666666,0.6139561333333333,0.09313418783364016
nspso,60.291914,0.62283072,0.09269696095987312
nspso,80.92150533333333,0.63255848,0.09188863274760611
nspso,108.76865333333333,0.6429035333333334,0.09099884193190892
nspso,146.41898666666665,0.6530795866666667,0.09040546411236232
nspso,197.40874666666667,0.6649502466666667,0.09157209394436087
nspso,266.5648933333333,0.67568054,0.09225019586531871
nspso,360.51066,0.68650208,0.0925434660042193
nspso,488.3290866666667,0.696894,0.09159982349188762
nspso,662.49082,0.7069051,0.09048203479921325
nspso,900.03422,0.7179694533333333,0.09058783219220473
moead,0.0781961306,0.51619624,0.1266048126696209
moead,0.155128112,0.5195074533333334,0.12563942570244457
moead,0.22297375733333333,0.52166408,0.12500867865037618
moead,0.3454904206666667,0.5247606733333333,0.12336416669365577
moead,0.48670397666666665,0.5277998866666667,0.12216174900398201
moead,0.680894294,0.5307713933333333,0.12082629232177408
moead,0.9376115933333333,0.53417036,0.11916782866358278
moead,1.2762249466666666,0.5384167933333334,0.11694406720895725
moead,1.7242310866666666,0.5432453666666667,0.11398810533215142
moead,2.317641373333333,0.5476194333333333,0.11183117211071607
moead,3.1055743866666665,0.5523509866666667,0.109165597479088
moead,4.152526666666667,0.5582382666666666,0.10689203714020097
moead,5.548413466666666,0.5644741133333333,0.10407483140797205
moead,7.4076634666666665,0.5719777866666667,0.1018170972814815
moead,9.8960504,0.57923706,0.10096028233683427
moead,13.228902666666666,0.5889661733333333,0.10192745042672874
moead,17.695399133333332,0.5991610133333334,0.10451804093549166
moead,23.700865666666665,0.6109782266666667,0.10929518372584585
moead,31.788035333333333,0.6248406400000001,0.11282334747007267
moead,42.695468,0.64076006,0.11859869299993013
moead,57.436124,0.6556190066666666,0.12368335414966464
moead,77.399098,0.66771634,0.12629470263318954
moead,104.494872,0.6784791,0.12825197517632045
moead,141.32029,0.6892091933333333,0.12861413232422286
moead,191.48956666666666,0.7007603333333333,0.1287382245280702
moead,259.96368,0.7116845266666667,0.12769454165310248
moead,353.6058,0.72343292,0.12602432806947508
moead,481.8987866666667,0.73634156,0.12394629476936139
moead,657.9907133333334,0.7507923466666667,0.12136246375986931
moead,900.03448,0.7656904733333333,0.1178846734796569
mhaco,0.09381025586666666,0.51619624,0.1266048126696209
mhaco,0.2692559262,0.52046742,0.1256197329203102
mhaco,0.38555466066666666,0.52317904,0.12493211041302962
mhaco,0.567676706,0.52659938,0.12342398853924293
mhaco,0.794840424,0.52972802,0.12167707588837169
mhaco,1.09260402,0.5322718733333334,0.12023214091580758
mhaco,1.4714887933333334,0.5346555933333333,0.11913943545743111
mhaco,1.96209246,0.53636608,0.11830694204860882
mhaco,2.5998455733333334,0.5386276933333334,0.1172398994815427
mhaco,3.4163657533333334,0.54062058,0.11647189006513935
mhaco,4.4787175066666665,0.54259026,0.11561444598582739
mhaco,5.853459626666667,0.5442031666666667,0.11499377247453471
mhaco,7.642418733333333,0.5459380133333334,0.11424831268711223
mhaco,9.968270333333333,0.5475675466666666,0.11334176460229582
mhaco,13.011894333333334,0.5491259133333334,0.11248425278501509
mhaco,17.000479666666667,0.55081696,0.11189637306510836
mhaco,22.241749933333335,0.5526692933333334,0.1110640253362895
mhaco,29.128096066666668,0.5542046666666667,0.11026367232155136
mhaco,38.21865533333333,0.5560384466666667,0.10939439489969444
mhaco,50.244807333333334,0.5577987933333334,0.10882339959025275
mhaco,66.22202266666666,0.5594140133333333,0.10794370371770241
mhaco,87.51009466666666,0.5613697666666667,0.10669252678724599
mhaco,115.92270533333334,0.56302414,0.10568036228447357
mhaco,153.98326466666666,0.5647407066666666,0.10527870056893678
mhaco,205.14302666666666,0.5664526133333333,0.10431323421747545
mhaco,274.108,0.5678533533333333,0.10378380908104579
mhaco,367.34058,0.56969248,0.10325504505325278
mhaco,493.7703266666667,0.5713338733333333,0.10238871766503978
mhaco,665.7116,0.5730865533333334,0.10186297578073465
mhaco,900.0636933333333,0.5747013866666667,0.10099124856156587
ihs,0.1098707714,0.51619624,0.1266048126696209
ihs,0.15586612973333333,0.5162540733333333,0.1266397693771349
ihs,0.21780740773333335,0.51631512,0.12655356557812128
ihs,0.30007435066666666,0.5164728466666667,0.12656251696846282
ihs,0.409738556,0.5165671533333334,0.12656482051898615
ihs,0.556181856,0.51675078,0.12652980702160432
ihs,0.7498804553333334,0.5169548733333333,0.12642456914774083
ihs,1.00904014,0.5174107466666666,0.1263097756358696
ihs,1.3537348933333333,0.51780446,0.12609061634846574
ihs,1.8148888333333333,0.51860048,0.1259576832465645
ihs,2.43038502,0.5198880066666667,0.12566073260425287
ihs,3.2576954133333333,0.5210801533333334,0.12534755671175726
ihs,4.37063474,0.5225840666666667,0.12502611907427202
ihs,5.86760054,0.5245512666666666,0.12445010321715537
ihs,7.887876266666667,0.5269246066666666,0.12358413056134125
ihs,10.622945333333334,0.53005794,0.12264262115507937
ihs,14.334968,0.53325508,0.12187713427238898
ihs,19.388944266666666,0.5371474266666667,0.12149167417615686
ihs,26.282156666666666,0.5407089133333334,0.12106342279817586
ihs,35.718038666666665,0.54411662,0.11975279596554746
ihs,48.66854,0.5484261066666667,0.11830955904546415
ihs,66.49671066666667,0.5531227733333334,0.11718723398714988
ihs,91.11580000000001,0.5576164866666666,0.1161052500906566
ihs,125.220576,0.56227594,0.11415759524418852
ihs,172.60934666666665,0.5675786466666667,0.11232621758763828
ihs,238.66542666666666,0.5720457933333334,0.11043736922132595
ihs,331.02678,0.5772990933333333,0.10823345252561886
ihs,460.5760666666667,0.5833331666666667,0.1054829949950213
ihs,642.8440066666667,0.58919844,0.10307507205072174
ihs,900.0117133333333,0.5953488266666667,0.10075125318192396
nsbrkga,0.1515653936,0.52423388,0.12338860614520006
nsbrkga,0.29111533066666667,0.5293205533333334,0.12191651840091437
nsbrkga,0.43171402266666664,0.5330746,0.12093921904475141
nsbrkga,0.6160481346666666,0.53712778,0.11911208982281349
nsbrkga,0.8777224546666667,0.5432229066666666,0.11712766412537962
nsbrkga,1.19574324,0.5500703933333333,0.11496710932541927
nsbrkga,1.6322136933333333,0.56100878,0.11259586635634174
nsbrkga,2.1762594066666665,0.5741870333333333,0.11087754358129982
nsbrkga,2.8753331066666665,0.5929995466666667,0.10866726659981989
nsbrkga,3.78258572,0.6159143,0.10479412698659477
nsbrkga,4.966224386666667,0.6418882333333333,0.09981438525451697
nsbrkga,6.498700533333333,0.6689239,0.09134340621076359
nsbrkga,8.488260666666667,0.6934679266666667,0.08482048306953309
nsbrkga,11.0750758,0.7177725333333334,0.07807318972524896
nsbrkga,14.446519266666666,0.7379051733333334,0.07641500370321945
nsbrkga,18.8492002,0.75265506,0.07844846645732753
nsbrkga,24.60814986666667,0.76322576,0.08270478472834657
nsbrkga,32.149206666666664,0.7709399333333333,0.08677656067726694
nsbrkga,42.05358733333333,0.7769154733333333,0.09013396615133734
nsbrkga,55.07515866666667,0.7828142266666667,0.09125643083314541
nsbrkga,72.24118,0.7879060533333333,0.0914171930215725
nsbrkga,94.90794933333333,0.7936248866666666,0.09057475898313415
nsbrkga,124.89991733333333,0.7999869866666667,0.08752103667379744
nsbrkga,164.66433333333333,0.8048443466666667,0.08599076608176415
nsbrkga,217.50346666666667,0.8111102533333333,0.08332937510915969
nsbrkga,287.83440666666667,0.8193048066666667,0.07928563002790671
nsbrkga,381.64880666666664,0.8289959666666666,0.07526106554653757
nsbrkga,507.03626,0.8374883333333333,0.07208196021501136
nsbrkga,674.9497133333333,0.8474479533333333,0.07006263174463534
nsbrkga,900.0508133333333,0.8574421066666666,0.06781432298564935
