Solver,Time,epsilon,Standard Deviation
nsga2,0.0818351702,0.5123225733333333,0.17576606520559365
nsga2,0.20025549933333334,0.5151736266666667,0.17518273290200165
nsga2,0.29433636533333335,0.5175993266666666,0.17435436773193064
nsga2,0.43974215466666666,0.52068028,0.17326242660704022
nsga2,0.6329634493333334,0.52266934,0.1727747215209117
nsga2,0.8777303273333333,0.52553124,0.17080992616059815
nsga2,1.2046622066666666,0.5281293266666667,0.1692152940030249
nsga2,1.6265841533333334,0.5319336266666667,0.16705737224238512
nsga2,2.1777365933333335,0.53728022,0.16325359846849014
nsga2,2.90058148,0.5454395266666666,0.15755000899783345
nsga2,3.847095,0.55588488,0.15025876694256346
nsga2,5.084405933333334,0.5694500666666666,0.14194801283907418
nsga2,6.713556333333333,0.5849230733333334,0.13314019800407786
nsga2,8.8613286,0.60030012,0.12459835908088811
nsga2,11.704095,0.6146962866666666,0.11773921726325051
nsga2,15.451158733333333,0.6282540866666667,0.11281909424817688
nsga2,20.42594933333333,0.6414034333333334,0.10773829303464491
nsga2,27.039093333333334,0.6544637333333333,0.10303429364251318
nsga2,35.82725933333333,0.6680321,0.09895987338742762
nsga2,47.54012866666667,0.6817137,0.09403186262975335
nsga2,63.19911066666667,0.69328616,0.09019837191748437
nsga2,84.18278266666667,0.7045395666666666,0.0861858665938278
nsga2,112.347292,0.71397238,0.08391200135406075
nsga2,150.23449333333332,0.72299616,0.0813935479063273
nsga2,201.34862666666666,0.73022286,0.07977578323597428
nsga2,270.4606933333333,0.7373710066666667,0.0781992537809619
nsga2,364.09435333333334,0.7445362133333333,0.07773355000338451
nsga2,491.2563133333333,0.74981862,0.07856396874463714
nsga2,664.3130066666666,0.75486252,0.07946558651473272
nsga2,900.0742866666667,0.7622080533333333,0.07813217099298901
nspso,0.08088459326666667,0.5123225733333333,0.17576606520559365
nspso,0.17266771466666667,0.5149228866666666,0.17470668891565938
nspso,0.24880152733333333,0.5165600333333333,0.1748345689124366
nspso,0.38089740866666666,0.51807362,0.17471478867412807
nspso,0.5313713426666666,0.5198016733333334,0.17431070765157614
nspso,0.74186956,0.5213340066666666,0.17348890697827551
nspso,1.0181236733333334,0.5227565,0.17359598486483285
nspso,1.3860962133333334,0.5239231933333334,0.17329875131709127
nspso,1.8685781933333334,0.5252070666666667,0.17278261962267322
nspso,2.5046457933333333,0.5265468933333334,0.17223757665823866
nspso,3.3479351266666666,0.5282498133333333,0.1711754063310375
nspso,4.469041533333333,0.53011508,0.16984930515565652
nspso,5.9577516,0.53286726,0.16748111116352654
nspso,7.938479,0.53539172,0.16542984420695434
nspso,10.579916133333333,0.5394528466666667,0.16205894683633226
nspso,14.1096256,0.5433977266666666,0.15864707644306433
nspso,18.824164333333332,0.5471001066666666,0.15573148713766702
nspso,25.139709333333332,0.5508795333333333,0.15269856323953523
nspso,33.609256,0.5548518,0.1499069405796353
nspso,44.986114666666666,0.56023098,0.14593354430231995
nspso,60.291914,0.5663224133333333,0.14169308800764926
nspso,80.92150533333333,0.5731808466666667,0.13694569694917688
nspso,108.76865333333333,0.5808052733333333,0.13225356093879628
nspso,146.41898666666665,0.5880645266666666,0.12823072582458264
nspso,197.40874666666667,0.5968860866666666,0.12462100271364716
nspso,266.5648933333333,0.6047855733333334,0.12157009302490966
nspso,360.51066,0.6135311866666666,0.11839872926730495
nspso,488.3290866666667,0.6206498133333334,0.11690821360741799
nspso,662.49082,0.6287467533333333,0.11336598819248307
nspso,900.03422,0.6381603666666666,0.10793038990223534
moead,0.0781961306,0.5123225733333333,0.17576606520559365
moead,0.155128112,0.5143757666666666,0.17533439278016588
moead,0.22297375733333333,0.5154620266666666,0.17511925257274505
moead,0.3454904206666667,0.51700158,0.17444102553263124
moead,0.48670397666666665,0.5190915533333333,0.17387257380118584
moead,0.680894294,0.5205313866666667,0.17360150203861788
moead,0.9376115933333333,0.5224577666666667,0.17269921128748977
moead,1.2762249466666666,0.52458878,0.17112971230348073
moead,1.7242310866666666,0.52665636,0.16969898833856162
moead,2.317641373333333,0.52852996,0.16862678851822904
moead,3.1055743866666665,0.5304004333333333,0.16733065923584026
moead,4.152526666666667,0.53327832,0.16485819609776253
moead,5.548413466666666,0.5364766266666666,0.16238127266656308
moead,7.4076634666666665,0.5405681066666667,0.15919095623245472
moead,9.8960504,0.5451499266666666,0.1560833969893
moead,13.228902666666666,0.5515890866666666,0.15125993987408087
moead,17.695399133333332,0.55982226,0.1454562318806538
moead,23.700865666666665,0.5698035066666667,0.14038920677785283
moead,31.788035333333333,0.5818648933333334,0.13310480786621737
moead,42.695468,0.5952031666666666,0.12606892417726762
moead,57.436124,0.60835368,0.11994015037830075
moead,77.399098,0.6191887466666667,0.11599729102050817
moead,104.494872,0.6291442066666667,0.11288011257035759
moead,141.32029,0.63887004,0.10986800068336305
moead,191.48956666666666,0.6494106533333334,0.10810522891767124
moead,259.96368,0.66026612,0.10620549523920897
moead,353.6058,0.6720707533333333,0.10238459260208273
moead,481.8987866666667,0.6848474333333333,0.09903149996521964
moead,657.9907133333334,0.6998006733333333,0.0934702122193419
moead,900.03448,0.7150937333333334,0.0882373377743929
mhaco,0.09381025586666666,0.5123225733333333,0.17576606520559365
mhaco,0.2692559262,0.51478276,0.17529041298304798
mhaco,0.38555466066666666,0.5162276466666667,0.17500299288938873
mhaco,0.567676706,0.51846818,0.17427809081584825
mhaco,0.794840424,0.5201102666666667,0.1738051453487117
mhaco,1.09260402,0.5219386333333333,0.17312382852269234
mhaco,1.4714887933333334,0.5228374866666666,0.17304176118411752
mhaco,1.96209246,0.5238032266666667,0.17263985799824147
mhaco,2.5998455733333334,0.5251779333333333,0.17203550027838962
mhaco,3.4163657533333334,0.52621632,0.17194985260116202
mhaco,4.4787175066666665,0.5273548066666667,0.17127602016062565
mhaco,5.853459626666667,0.5282027266666667,0.17083904385514717
mhaco,7.642418733333333,0.5291223066666667,0.1705589775332683
mhaco,9.968270333333333,0.5300484266666666,0.1701488883789979
mhaco,13.011894333333334,0.53097136,0.16974010014809593
mhaco,17.000479666666667,0.5317847133333333,0.1696971403294838
mhaco,22.241749933333335,0.5329167533333333,0.16926815275736828
mhaco,29.128096066666668,0.5337092933333334,0.168961691309346
mhaco,38.21865533333333,0.53492144,0.16854650877346752
mhaco,50.244807333333334,0.5359090733333334,0.16852219127370904
mhaco,66.22202266666666,0.5366812,0.1682021057769851
mhaco,87.51009466666666,0.5374506733333333,0.16780304630173107
mhaco,115.92270533333334,0.5383111666666667,0.16745863602634609
mhaco,153.98326466666666,0.53929772,0.16712591962812123
mhaco,205.14302666666666,0.5404028933333334,0.1666968222564685
mhaco,274.108,0.5413704533333333,0.16615829118247158
mhaco,367.34058,0.5424335,0.16575178557309053
mhaco,493.7703266666667,0.54317104,0.16532040796167857
mhaco,665.7116,0.5443686733333334,0.16486167599057935
mhaco,900.0636933333333,0.54513444,0.16443121519695517
ihs,0.1098707714,0.5123225733333333,0.17576606520559365
ihs,0.15586612973333333,0.5123712466666667,0.17577292059595348
ihs,0.21780740773333335,0.5123712466666667,0.17577292059595348
ihs,0.30007435066666666,0.51246948,0.17573913713002093
ihs,0.409738556,0.5125247133333334,0.17570357375169868
ihs,0.556181856,0.51265434,0.17571915244666672
ihs,0.7498804553333334,0.5128327266666667,0.1756671320642056
ihs,1.00904014,0.5131656066666667,0.17567306852840742
ihs,1.3537348933333333,0.5134898333333333,0.1753065884290618
ihs,1.8148888333333333,0.5137813866666666,0.17509376622875994
ihs,2.43038502,0.5145068266666667,0.1744279970301681
ihs,3.2576954133333333,0.51526816,0.17398356206286159
ihs,4.37063474,0.5161357666666667,0.1737164851910137
ihs,5.86760054,0.5172610933333334,0.17320968626100425
ihs,7.887876266666667,0.5186261866666667,0.1722748832483522
ihs,10.622945333333334,0.5204791066666666,0.17079579209130397
ihs,14.334968,0.52208024,0.16981176385059252
ihs,19.388944266666666,0.52468134,0.16841765488165616
ihs,26.282156666666666,0.52666676,0.16753513511462276
ihs,35.718038666666665,0.52882824,0.1666055943998417
ihs,48.66854,0.5312158133333333,0.1650221709177117
ihs,66.49671066666667,0.53408444,0.1629560064278675
ihs,91.11580000000001,0.5368411733333334,0.16123291110816274
ihs,125.220576,0.53913758,0.15974130663108077
ihs,172.60934666666665,0.5423969466666667,0.15734599783006264
ihs,238.66542666666666,0.5452280666666667,0.15568324573841122
ihs,331.02678,0.54845458,0.15350846737423807
ihs,460.5760666666667,0.5520360266666666,0.15105182167875064
ihs,642.8440066666667,0.55577732,0.14798021675370696
ihs,900.0117133333333,0.55948742,0.1453089058803736
nsbrkga,0.1515653936,0.5173093866666667,0.1745325922345294
nsbrkga,0.29111533066666667,0.5202174666666667,0.17418175834180372
nsbrkga,0.43171402266666664,0.5222693666666667,0.17345139269974774
nsbrkga,0.6160481346666666,0.5245290866666666,0.172249928825418
nsbrkga,0.8777224546666667,0.52777692,0.17100631613844525
nsbrkga,1.19574324,0.5309238066666667,0.1695977610718961
nsbrkga,1.6322136933333333,0.5379993,0.16486950065116074
nsbrkga,2.1762594066666665,0.5450538,0.15993537103627223
nsbrkga,2.8753331066666665,0.5571216466666666,0.15142789576889432
nsbrkga,3.78258572,0.5722044533333334,0.14164866163794118
nsbrkga,4.966224386666667,0.5894464666666667,0.13253549736482106
nsbrkga,6.498700533333333,0.6081236466666666,0.12470135961219249
nsbrkga,8.488260666666667,0.62593306,0.11868788277048335
nsbrkga,11.0750758,0.6431889466666667,0.11589955634886145
nsbrkga,14.446519266666666,0.6580963933333334,0.11859700968286147
nsbrkga,18.8492002,0.6692250533333334,0.12301563433489228
nsbrkga,24.60814986666667,0.6764424,0.12823595201024227
nsbrkga,32.149206666666664,0.6821832666666666,0.13294495831434744
nsbrkga,42.05358733333333,0.6870152,0.13685597507574482
nsbrkga,55.07515866666667,0.6923551733333333,0.13853373202756986
nsbrkga,72.24118,0.6968224,0.14049404723514114
nsbrkga,94.90794933333333,0.7012147733333334,0.14129210309918205
nsbrkga,124.89991733333333,0.7064041733333334,0.14150273212676454
nsbrkga,164.66433333333333,0.7097326133333334,0.1413264583141979
nsbrkga,217.50346666666667,0.7149551333333334,0.13908488689844262
nsbrkga,287.83440666666667,0.7216907866666666,0.13779068193281876
nsbrkga,381.64880666666664,0.7302381,0.1361903900325501
nsbrkga,507.03626,0.7383059866666667,0.13314189169867044
nsbrkga,674.9497133333333,0.7466305,0.1330777430681684
nsbrkga,900.0508133333333,0.7561442533333333,0.13157516031792274
